year	code	title	genre	directors	actors	story
2012	89761	I AM. (아이엠)	다큐멘터리	최진성	강타, 보아, 유노윤호	단 한 순간의 감동을 위한 수년간의 노력과 열정 그리고 꿈을 담은 SMTOWN 리얼 히스토리! 2011년 10월 23일, 아시아 가수 최초로 팝의 본고장 뉴욕 매디슨 스퀘어 가든 무대에 오른 SMTOWN! 43,800시간의 땀과 눈물로 채워진 연습생 시절부터 역사적인 뉴욕 무대에 오르기까지 강타, 보아, 동방신기, 슈퍼주니어, 소녀시대, 샤이니, f(x)의 성장하고, 꿈꾸며, 끝없이 도전하는 청춘 스토리가 스크린에 공개된다!
2012	101238	K	애니메이션, 판타지, 액션	스즈키 신고	나미카와 다이스케, 스기타 토모카즈, 오노 다이스케	적왕 ‘스오 마코토’가 이끄는 호무라와 청왕 ‘무나카타 레이시’가 이끄는 조직 셉터4는 어떤 사건의 용의자를 둘러싸고 대립한다. 그들이 쫓는 것은 남자 고교생 ‘이사나 시로’. 그러나 시로 본인은 양쪽으로부터 쫓기고 있는 사건에 대한 기억이 없어, 아무것도 모른 채 양쪽 그룹에서 도망치려 갈팡질팡한다. 그런 시로 앞에 검은 옷을 걸친 장발의 여윈 소년 ‘야토가미 쿠로’가 나타나고, 그와의 만남으로 시로의 운명은 더욱 빠르게 바뀌어간다.
2012	92787	K-팝 최강 서바이벌	드라마	이정표, 김영민	고은아, 박유환, 이시강	아이돌 가수의 K-POP 스타 성공기를 그린 드라마
2012	94568	MB의 추억	다큐멘터리	김재환	안석환	2007년 MB의 관점에서 바라본 2007년의 유권자!그리고, 2012년 우리가 2007년의 MB를 되돌아 보는 정산코미디! 정치인이 선거에 출마할 때면 허리와 고개가 생고무가 되지만 일단 당선만 되면 그 유연하던 허리와 고개가 시멘트로 변한다. 한마디로 눈에 뵈는 게 없어진다. 2012년 유권자 관점에서 2007년 MB의 대선 활동을 되돌아 보면, 참 황당하게 낚였다고 생각할 지 모르겠지만, 그 땐 그게 제대로 먹혔다. 2007년 MB의 관점에서 2007년의 유권자는 어떤 집단이었을까? 시간을 뒤섞어 보자. 2012년 우리가 2007년의 MB를 만나러 간다. 당시 경제를 살릴 준비된 지도자 MB는 국민들의 열렬한 지지를 받았다. 유권자의 입맛에 맞는 말들을 MB는 막 던졌고 탐욕적인 유권자는 열광했다. 2007년 유세 중 MB가 당시 여당을 향해 내뱉은 공격적인 말들은 대부분 지금 MB자신과 현재 여당에 해당하는 말이다. 돌이켜 보면 레알 코미디 같은 상황이지만 MB는 2012년에도 여전히 나름 대통령직을 열심히 수행하고 있고, 5년이 지난 지금 당시의 말들에 대해 아무도 정산하지 않는다.
2012	87659	Mr.스타벅	코미디	켄 스콧	패트릭 휴어드, 줄리 리브리턴, 앙트완 베트랑	마흔이 넘도록 사고만 치고 사는 철부지 데이비드 우즈냑(패트릭 휴어드)은 여자친구의 임신 소식을 듣고 이제 마음 잡고 한 아이의 아버지로 제대로 된 인생을 살아보자 다짐한다. 하지만 다음날 인생 최대의 사건사고가 터진다. 그에게 533명의 자식이 있다는 소식. 사연인즉, 데이비드가 젊은 시절 용돈벌이로 ‘스타벅’이라는 가명을 사용해 정자를 기증했는데 533명의 아이가 태어났고, 그 중 142명의 아이가 자신의 생물학적 아버지를 찾겠다는 집단 소송을 제기하고 나선 것이다. 세상에 알려지면 안됐던 ‘정자왕 스타벅’의 존재는 이제 세상에서 가장 주목 받는 존재가 되고, 데이비드는 여자친구에게도 가족에게도 말할 수 없는 희대의 헤프닝의 주인공으로 일이 커져간다.남모르게 이 일을 해결할 사람은 자신 뿐. 데이비드는 소송을 제기한 자신의 생물학적 아이들을 찾아가 보기로 하는데…
2012	89622	O의 정사2	에로, 멜로/로맨스, 드라마	가타오카 슈지	하세 마리카, 미야시타 아미	어느 날 오토하의 옆집에 연극배우 ‘쥰야’가 이사를 온다. 쥰야는 첫눈에 오토하에게 호감을 느끼고 자신이 하는 연극을 보러오라며 초대한다. 오토하는 연극을 보러 가고 그녀를 본 쥰야의 애인 마이코는 오토하와 쥰야가 지나치게 가까워질 것을 염려한다. 상황을 알게 된 코우노 교수는 오토하에게 그와 자면서 자신의 생각을 할 수 있는지 묻고 그것을 실천해보라고 한다. 오토하는 그가 시키는 대로 하고 영문을 모르는 쥰야는 오토하의 마음을 얻은 줄 알고 기뻐한다. 하지만 그 모든 게 변태적 쾌락을 위한 코오누 교수의 계략임을 알게 된 쥰야는 오토하에게 자신의 여자가 되어달라고 진심으로 고백 하는데…
2012	96328	Q - 섹스힐링	드라마	로렌트 부닉	데보라 레비, 헬렌 짐머, 고완 디디	자유분방하게 살아온 세실(데보라 레비)은 아버지를 떠나 보낸 상실감에 스스로를 학대하듯 처음 보는 남자 매트(고완 디디)를 유혹하며 도발적인 성적 유희에 빠져든다. 마치 활화산 같은 욕망의 분출이 자신의 해방구인 것처럼.치명적인 유혹을 즐기듯 거침없이 몸을 던지는 세실은 연인 찬스(조니 아마로)와도 온몸을 사르는 불 같은 사랑에 빠져보지만 굶주린 욕망은 좀처럼 채워지지 않는다. 마찬가지로 출구 없는 삶에서 뜨거운 열정을 숨기듯 안고 사는 앨리스(헬렌 짐머)는 자신의 욕망을 대리 분출시키려는 세실로 인해 아슬아슬해서 더욱 위험한 욕망에 사로잡힌다. 결국 세실과 앨리스는 대담하게도 섹스리스 커플을 치료하는 ‘섹스힐링’에 나서고, 급기야는 친구들과 함께 집단 매춘에 뛰어들어 끝간 데를 모를 욕망의 화신들로 변해가는데…
2012	97818	RAIN THE BEST SHOW 3D	공연실황	김주영	정지훈	한국이 낳은 월드 스타이자 K-POP을 대표하는 가수 RAIN의 강렬한 퍼포먼스와 화려한 무대 연출이 어우러진 가운데 팬들에 대한 감사의 마음과 아쉬움이 섞인 RAIN의 눈물섞인 멘트가 감동을 자아낸다.총2시간30분의 공연 실황을 1시간40분의 하이라이트로 압축한 3D 입체 영화로 제작하여 국내외 팬들에게 선사한다.지금은 병역의 의무를 다하고 있어 멀리 있는 그이지만 전용관 대형스크린 속에서 입체 영상으로 여전히 그를 가까이 느낄 수 있음이 이번 작품 개봉의 의미라 할 수 있다.
2012	95639	SBS 지식나눔 콘서트 - 아이러브 인 시즌2			남희석, BMK, 혜민	행복을 주제로 '과연 우리는 어떻게 행복한 삶을 추구할 수 있을까?'라는 질문에 대한 답을 대한민국에서 가장 핫한 명사들을 통해 들어볼 수 있는 프로그램.
2012	98971	SM타운 라이브 인 도쿄 스페셜 에디션 3D	공연실황		보아, 동방신기, 슈퍼주니어	보아, 동방신기, 슈퍼주니어, 소녀시대, 샤이니, f(x) 등 SM엔터테인먼트를 대표하는 가수 36명이 총출동한 공연 실황을 담은 영화
