97,"Z 이후 드래곤볼은 스토리상 탄탄함은 기대할 수 없지만 그래도 이번 극장판은 뻔하지만 스토리가 있고, 중간에 재미요소와 멋짐이 어우러져서 너무 재미 있게 보았습니다!"
98,재밌었어요 배우들 연기 찰져요
99,한석규씨 연기 정말 좋죠
100,가족끼리 보기 좋은 영화엿어요!
101,반전이 좋았음
102,고증이 제대로 되어있는지
103,부모님이 재밌어하시네요.
104,재미있었음 스토리 반전도 좋음
106,좌파선동꾼에 세뇌당해 무지성으로 읊어대는 무지성 개돼지들
107,생각보다 실망스러워서 후회하고 있었는데 앞에 11살 꼬마가 영화보고 한 말..” 정말 만족스러운 영화였다” 듣고 빵터짐..
109,그럭저럭 긴장감 있었음
110,"220919[3]아무것도 모로는 상태에서 보다가 두 딸 때문에 짜증나서 중간에 네이버 평점 댓글 보고, 이건 아니다 싶어서, 건너뛰기 신공으로 마무리 봤음. -,-"
111,가족끼리 부담없이 즐기기 좋은 다과같은 영화
112,"유아인,이규형, 오정세,김성균, 문소리, 정웅인 등 훌륭한 배우들을 살리지 못했네요 시리즈 물이 아닌게 다행입니다!"
113,"영화를 보기 전에 먼저오리지널 사운드 트랙을 찾아 쭉 들어보길 추천 ,,후회 없을 겁니다"
114,"1시간만 재밌음. 그다음 억지로 봤다 하,.. 배우가 아깝다"
115,덕분에 22년 여름 즐거웠음
116,더 낮은 점수는 없나요시작이 아까워 결말 보려고 한달째 끊어 보는중
117,항상 오공과 배지터 그림자 뒤에 있던 오반과 피콜로가 스토리를 이끌어가는 주연으로 나온게 감동적
118,"연기는 최고, 스토리는 문스독을 얕보고 있다."
119,영화 보면서 이렇게 먹먹해진건 처음임...너무 몰입했나 슬픈 장면이 아닌데도 괜히 먹먹해지고 눈물 나오더라 암튼 연출이 그레잇해요
120,이 영화가~ 7점대라고~~~? 진짜~? 역대급 영화이구만! 왜 이제서야 봤지?
121,해는 비치는데 비는 오고. . . .
122,와 액션이 찢었네요 현빈 액션 정말 놀라웠어요 공조3도 기대할게요 보고나니 기분이 좋아짐
123,신께서 악을 왜 허용?하시는가에 관한 물음에 궁금하여 미치겠다는 크리스챤 분들은 필히 보시길 추천
124,이완 연기 관두고 마루라랑 골프나쳐라.
125,아쉽다 초반에는 분명히 개쩌는 전염성에 치사율을 가진 바이러스였던거 같은데 바이러스가 코로나에 걸렸나 점점 사람들 전염도 늦고 죽질 않아 잠복기가 짧다더니 긴데? 바이러스가 내부순환되는 공기정화 시스템속에서 하루가 지나도 발병도 잘 안되고 심지어는 잘버텨 뭔데 OO 김남길은 사실상 살아있는 좀비고 임시완은 다른게 아니라 능력이 부족해서 짤리지 않았나싶다
126,진짜 흥미롭고 재미있었습니다
129,놀이공원에서 총질은 세상 어이 없었음!!ㅋㅋ외국 B급 영화도 이거보다 재미있을 듯 하네여!
130,"남산의 부장들 2 혹은 외전 보는 느낌, 과거의 사건들을 알고 보시는 것을 추천"
131,"연주, 보컬 불문 재즈를 사랑하는 사람은 꼭 보세요! 음악을 사랑하는 인간이란 무슨 동물인가 생각하게 함.."
132,재미있었어요.재미있어서 집에서 또 볼거예요!캐릭터들 귀엽고 멋짐!!스토리도 진짜로 재밌어요!
134,재밌음~~!!! 현빈 헤니 잘생김에 시간가는지 모르겠음ㅎㅎㅎ
135,"전문가 비전문가 가리지않고 혹평을 해대서 그런지 생각보다 볼만했음 범죄동기가 뚜렷하지 않고 중간중간 개연성이 부족한 부분도 있으나, 입을 모아 비판할 정도는 아닌듯 함"
