"num,position,name"
"44948,주연,카타오카 고로 (Goro Kataoka)"
"44949,주연,크리스 켄드릭 (Chris Kendrick)"
"44950,주연,카미야마 타쿠미 (Takumi Kamiyama)"
"44951,주연,케니 랜섬 (Kenny Ransom)"
"44952,주연,코너 펑크 (Connor Funk)"
"44953,주연,크리스틴 홀비 (Kristin Holby)"
"44954,주연,캐시 케이라 클락 (Kathy Keira Clarke)"
"44955,주연,클레어 해밀턴 (Claire Hamilton)"
"44956,주연,카렌 에젤리 (Karen Edgely)"
"44957,주연,콜린 길데르 (Colin Gilder)"
"44958,주연,크리스티나 해그 (Christina Haag)"
"44959,주연,카를로스 보퀘즈 (Carlos Borquez)"
"44960,주연,클로디오 에스피노자 (Claudio Espinoza)"
"44961,주연,케네스 그레이메즈 (Kenneth Graymez)"
"44962,주연,크리스 베티 (Chris Beattie)"
"44963,주연,키에론 제키니스 (Kieron Jecchinis)"
"44964,주연,크리스토퍼 코바레스키 (Christopher Kovaleski)"
"44965,주연,카롤리네 에케르츠 (Karoline Eckertz)"
"44966,주연,클라라 벨라 (Clara Bellar)"
"44967,주연,클로드 레인스 (Claude Rains)"
"44968,주연,커크 더글라스 (Kirk Douglas)"
"44969,주연,클라우스 마리아 브랜다우어 (Klaus Maria Brandauer)"
"44970,주연,캐롤라인 먼로 (Caroline Munro)"
"44971,주연,콜린 파렐 (Colin Farrell)"
"44972,주연,클리포드 데이빗 (Clifford David)"
"44973,주연,캐슬린 로이드 (Kathleen Lloyd)"
"44974,주연,크리스토퍼 조지 (Christopher George)"
"44975,주연,캐롤라인 셀리어 (Caroline Cellier)"
"44976,주연,커드 저진스 (Curd Jurgens)"
"44977,주연,킴 스탠리 (Kim Stanley)"
"44978,주연,쿄 마치코 (Machiko Kyo)"
"44979,주연,콜린 클라이브 (Colin Clive)"
"44980,주연,클라우스 마이클 그러버 (Klaus-Michael Gruber)"
"44981,주연,케이 켄달 (Kay Kendall)"
"44982,주연,콘스탄스 커밍즈 (Constance Cummings)"
"44983,주연,캐롤 포프 (Carole Pope)"
"44984,주연,캐스린 맥과이어 (Kathryn McGuire)"
"44985,주연,크리스틴 하보트 (Christine Harbort)"
"44986,주연,카토 토키코 (Tokiko Kato)"
"44987,주연,카르멘 미란다 (Carmen Miranda)"
"44988,주연,캐롤 포터 (Carol Potter)"
"44989,주연,캐스린 보몽 (Kathryn Beaumont)"
"44990,주연,클로드 제이드 (Claude Jade)"
"44991,주연,캐롤 보글 (Carol Vogel)"
"44992,주연,쿠미 미즈노 (Kumi Mizuno)"
"44993,주연,케네스 코너 (Kenneth Connor)"
"44994,주연,케네스 윌리엄스 (Kenneth Williams)"
"44995,주연,칼 웨인트럽 (Carl Weintraub)"
"44996,주연,클라라 콜로시모 (Clara Colosimo)"
"44997,주연,칼라 델 포지오 (Carla Del Poggio)"
"44998,주연,클라렌스 더웬트 (Clarence Derwent)"
"44999,주연,클라우스 홈 (Claus Holm)"
"45000,주연,클로디아 맥닐 (Claudia McNeil)"
"45001,주연,칼 크로우 (Carl Crow)"
"45002,주연,캐서린 그레이슨 (Kathryn Grayson)"
"45003,주연,카미야마 타쿠조 (Takuzo Kamiyama)"
"45004,주연,카미야미 타쿠조 (Takuzo Kamiyami)"
"45005,주연,켄 샌섬 (Ken Sansom)"
"45006,주연,칼 스크라우프 (Karl Skraup)"
"45007,주연,코다마 키요시 (Kiyoshi Kodama)"
"45008,주연,크리스토퍼 램버트 (Christopher Lambert)"
"45009,주연,켈시 그래머 (Kelsey Grammer)"
"45010,주연,켄 페이지 (Ken Page)"
"45011,주연,카타오카 츠루타로 (Tsurutaro Kataoka)"
"45012,주연,칼 럼블리 (Carl Lumbly)"
"45013,주연,커크 발츠 (Kirk Baltz)"
"45014,주연,카밀 키톤 (Camille Keaton)"
"45015,주연,카렌 도트리스 (Karen Dotrice)"
"45016,주연,코너 오패럴 (Conor O'Farrell)"
"45017,주연,크리스 드 파리아 (Chris De Faria)"
"45018,주연,크리스 레몬 (Chris Lemmon)"
"45019,주연,카메야마 스케키요 (Sukekiyo Kameyama)"
"45020,주연,커트 존슨 (Kurt Johnson)"
"45021,주연,코타리 유지 (Yuji Kohtari)"
"45022,주연,카나오카 노부 (Nobu Kanaoka)"
"45023,주연,카에사 타케시 (Takeshi Caesar)"
"45024,주연,크리스토퍼 고트먼 (Christopher Goutman)"
"45025,주연,카타세 리노 (Rino Katase)"
"45026,주연,켈리 르브락 (Kelly LeBrock)"
"45027,주연,케리 그린 (Kerri Green)"
"45028,주연,킴 로지 스튜어트 (Kim Rossi Stuart)"
"45029,주연,캐롤 앨트 (Carol Alt)"
"45030,주연,크리스티 털링턴 (Christy Turlington)"
"45031,주연,케빈 마이클 리처드슨 (Kevin Michael Richardson)"
"45032,주연,케빈 맥도널드 (Kevin McDonald)"
"45033,주연,크리스 샌더스 (Chris Sanders)"
"45034,주연,크리스티나 캐봇 (Christina Cabot)"
"45035,주연,크레이그 페어브라스 (Craig Fairbrass)"
"45036,주연,크리스탈 버나드 (Crystal Bernard)"
"45037,주연,킴 델러니 (Kim Delaney)"
"45038,주연,크리스토퍼 마틴 (Christopher Martin)"
"45039,주연,킴 더손 (Kim Dawson)"
"45040,주연,크리스티나 마실라크 (Cristina Marsillach)"
"45041,주연,커티스 맥클러린 (Curtis McClarin)"
"45042,주연,캐티어 사순 (Catya Sassoon)"
"45043,주연,커트니 손 스미스 (Courtney Thorne-Smith)"
"45044,주연,클로틸드 쿠로 (Clotilde Courau)"
"45045,주연,크리스타 에릭슨 (Krista Errickson)"
"45046,주연,캐시 타이슨 (Cathy Tyson)"
"45047,주연,킹 애드락 (Adam Horovitz)"
"45048,주연,카르멘 디 피에트로 (Carmen Di Pietro)"
"45049,주연,코리 파커 (Corey Parker)"
"45050,주연,캐시 롱 (Kathy Long)"
"45051,주연,클라우디아 콜 (Claudia Koll)"
"45052,주연,킴 리처즈 (Kim Richards)"
"45053,주연,카테리나 디다스카루 (Katerina Didaskalu)"
"45054,주연,캐시 카바디니 (Cathy Cavadini)"
"45055,주연,캐스 소시 (Kath Soucie)"
"45056,주연,카렐 도브리 (Karel Dobry)"
"45057,주연,콘래드 버논 (Conrad Vernon)"
"45058,주연,케이 레니 래 라프코 (Kaye Lani Rae Rafko)"
"45059,주연,카렌 미스탈 (Karen Mistal)"
"45060,주연,캐머런 매디슨 (Cameron Mathison)"
"45061,주연,크리스티안 폴 (Christiane Paul)"
"45062,주연,카시와바라 타카시 (Takashi Kashiwabara)"
"45063,주연,크리스찬 베일 (Christian Bale)"
"45064,주연,코리 펠드만 (Corey Feldman)"
"45065,주연,코리 헤임 (Corey Haim)"
"45066,주연,크리스 폰티어스 (Chris Pontius)"
"45067,주연,코리 댄지거 (Cory Danziger)"
"45068,주연,캐머런 더글러스 (Cameron Douglas)"
"45069,주연,커크 캐머런 (Kirk Cameron)"
"45070,주연,캐서린 헤이글 (Katherine Heigl)"
"45071,주연,켈리 쉐리던 (Kelly Sheridan)"
"45072,주연,캐롤라인 케이브 (Caroline Cave)"
"45073,주연,키우치 아키라 (Akira Kiuchi)"
"45074,주연,크리스 쇼워먼 (Christopher Showerman)"
"45075,주연,켈리 윌리암스 (Kelli Williams)"
"45076,주연,크리스 스타포드 (Chris Stafford)"
"45077,주연,크리스 샌토스 (Chris Santos)"
"45078,주연,카타리나 바케르나겔 (Katharina Wackernagel)"
"45079,주연,커비 헤이보른 (Kirby Heyborne)"
"45080,주연,크리스티안 캠벨 (Christian Campbell)"
"45081,주연,코니시 마나미 (Manami Konishi)"
"45082,주연,카밀 나타 (Camille Natta)"
"45083,주연,케이트 메이벌리 (Kate Maberly)"
"45084,주연,크리스티안 레스 (Kristian Leth)"
"45085,주연,클론 베일리 (Chloe Bailey)"
"45086,주연,케이스 미쉘 (Keith Michell)"
"45087,주연,키스 스콧 (Keith Scott)"
"45088,주연,케이트 블란쳇 (Cate Blanchett)"
"45089,주연,코스타스 맨다이어 (Costas Mandylor)"
"45090,주연,케이샤 캐슬 휴즈 (Keisha Castle-Hughes)"
"45091,주연,클라우디오 마르조 (Claudio Marzo)"
"45092,주연,케이트 넬리건 (Kate Nelligan)"
"45093,주연,캐서린 이자벨 (Katharine Isabelle)"
"45094,주연,캐롤 로 (Carole Laure)"
"45095,주연,캐서린 오하라 (Catherine O'Hara)"
"45096,주연,캐서린 메리 스튜어트 (Catherine Mary Stewart)"
"45097,주연,캐리 앤 모스 (Carrie-Anne Moss)"
"45098,주연,크리스 메이크피스 (Chris Makepeace)"
"45099,주연,카일 맥컬로흐 (Kyle McCulloch)"
"45100,주연,카메론 밴크로프트 (Cameron Bancroft)"
"45101,주연,크리스 포터 (Chris Potter)"
"45102,주연,키건 코너 트레이시 (Keegan Connor Tracy)"
"45103,주연,커비 모로우 (Kirby Morrow)"
"45104,주연,크리스틴 크룩 (Kristin Kreuk)"
"45105,주연,카타리나 산디노 모레노 (Catalina Sandino Moreno)"
"45106,주연,클라우스 킨스키 (Klaus Kinski)"
"45107,주연,크리스티앙 레들 (Christian Redl)"
"45108,주연,카린 도르 (Karin Dor)"
"45109,주연,콘라드 베이트 (Conrad Veidt)"
"45110,주연,카트린 사스 (Katrin Sab)"
"45111,주연,카챠 리만 (Katja Riemann)"
"45112,주연,클라우스 J. 베렌트 (Klaus J. Behrendt)"
"45113,주연,클라우디아 쉬퍼 (Claudia Schiffer)"
"45114,주연,클라라 폰토피단 (Clara Pontoppidan)"
"45115,주연,카렌 리즈 마인스터 (Karen-Lise Mynster)"
"45116,주연,킴 보드니아 (Kim Bodnia)"
"45117,주연,카밀라 오버바이 루스 (Camilla Overbye Roos)"
"45118,주연,칼로스 라트레 (Carlos Latre)"
"45119,주연,카르멘 마우라 (Carmen Maura)"
"45120,주연,클로데트 콜베르 (Claudette Colbert)"
"45121,주연,클로드 브라소 (Claude Brasseur)"
"45122,주연,콜루슈 (Coluche)"
"45123,주연,크리스티앙 클라비에 (Christian Clavier)"
"45124,주연,크리스틴 보이슨 (Christine Boisson)"
"45125,주연,캐서린 무체 (Catherine Mouchet)"
"45126,주연,카린 비아르 (Karin Viard)"
"45127,주연,크리스티안 톨라리 (Christian Toulali)"
"45128,주연,클레어 폴라니 (Claire Forlani)"
"45129,주연,캐리 그랜트 (Cary Grant)"
"45130,주연,크리스토퍼 리 (Christopher Lee)"
"45131,주연,케네스 모어 (Kenneth More)"
"45132,주연,케이 하몬드 (Kay Hammond)"
"45133,주연,크리스 랭햄 (Chris Langham)"
"45134,주연,킴 캐트럴 (Kim Cattrall)"
"45135,주연,캐롤라인 구덜 (Caroline Goodall)"
"45136,주연,카트리오나 맥콜 (Catriona MacColl)"
"45137,주연,캐리 엘위스 (Cary Elwes)"
"45138,주연,캐서린 제타 존스 (Catherine Zeta-Jones)"
"45139,주연,케네스 브래너 (Kenneth Branagh)"
"45140,주연,키퍼 서덜랜드 (Kiefer Sutherland)"
"45141,주연,크리스틴 스콧 토마스 (Kristin Scott Thomas)"
"45142,주연,크레이그 퍼거슨 (Craig Ferguson)"
"45143,주연,콜린 퍼스 (Colin Firth)"
"45144,주연,크리스토퍼 에클리스턴 (Christopher Eccleston)"
"45145,주연,카트린 카틀리지 (Katrin Cartlidge)"
"45146,주연,클라이브 오웬 (Clive Owen)"
"45147,주연,케이트 윈슬렛 (Kate Winslet)"
"45148,주연,케빈 맥키드 (Kevin McKidd)"
"45149,주연,케이트 베킨세일 (Kate Beckinsale)"
"45150,주연,크리스티엔 안홀트 (Christien Anholt)"
"45151,주연,켈리 오스본 (Kelly Osbourne)"
"45152,주연,콜린 파렐 (Colin Farrell)"
"45153,주연,킬리언 머피 (Cillian Murphy)"
"45154,주연,칼로 세치 (Carlo Cecchi)"
"45155,주연,클로디오 언더리 (Claudio Undari)"
"45156,주연,클라우디오 아멘돌라 (Claudio Amendola)"
"45157,주연,카유미 레마사 (Iemasa Kayumi)"
"45158,주연,코바야시 넨지 (Nenji Kobayashi)"
"45159,주연,쿄다 히사코 (Hisako Kyoda)"
"45160,주연,카와하라 사부 (Kawahara Sabu)"
"45161,주연,카와즈 유스케 (Yusuke Kawazu)"
"45162,주연,키요카와 모토무 (Motomu Kiyokawa)"
"45163,주연,카츠노 히로시 (Hiroshi Katsuno)"
"45164,주연,코바야시 카오루 (Kaoru Kobayashi)"
"45165,주연,코야마 마미 (Mami Koyama)"
"45166,주연,쿠사카리 타미요 (Tamiyo Kusakari)"
"45167,주연,카라사와 토시아키 (Toshiaki Karasawa)"
"45168,주연,코이치 만타로 (Mantaro Koichi)"
"45169,주연,카가와 테루유키 (Kakawa Teruyuki)"
"45170,주연,키시타니 고로 (Goro Kishitani)"
"45171,주연,킷카와 코지 (Koji Kikkawa)"
"45172,주연,코야스 타케히토 (Takehito Koyasu)"
"45173,주연,쿠사오 타케시 (Takeshi Kusao)"
"45174,주연,키쿠치 마사미 (Masami Kikuchi)"
"45175,주연,키나시 노리타케 (Noritake Kinashi)"
"45176,주연,쿠도 유키 (Youki Kudoh)"
"45177,주연,카토리 싱고 (Katori Shingo)"
"45178,주연,코유키 (Koyuki)"
"45179,주연,칸노 미호 (Kanno Miho)"
"45180,주연,쿠보즈카 요스케 (Yosuke Kubozuka)"
"45181,주연,쿠사나기 츠요시 (Tsuyoshi Kusanagi)"
"45182,주연,쿄노 코토미 (Kotomi Kyono)"
"45183,주연,카와카미 토모코 (Tomoko Kawakami)"
"45184,주연,코자쿠라 에츠코 (Etsuko Kozakura)"
"45185,주연,쿠도 시즈카 (Shizuka Kudo)"
"45186,주연,코바야시 켄타로 (Kobayashi Kentaro)"
"45187,주연,코하라 유키 (Yuki Kohara)"
"45188,주연,칸다 사야카 (Sayaka Kanda)"
"45189,주연,칸지야 시호리 (Kanjiya Shihori)"
"45190,주연,키아누 리브스 (Keanu Reeves)"
"45191,주연,카를로스 가야르도 (Carlos Gallardo)"
"45192,주연,카를로스 산타나 (Carlos Santana)"
"45193,주연,케빈 스미스 (Kevin Smith)"
"45194,주연,칼 어번 (Karl Urban)"
"45195,주연,카타르지나 피구라 (Katarzyna Figura)"
"45196,주연,클라우디아 카르디날레 (Claudia Cardinale)"
"45197,주연,케빈 하트 (Kevin Hart)"
"45198,주연,캔디스 버겐 (Candice Bergen)"
"45199,주연,캐롤 롬바드 (Carole Lombard)"
"45200,주연,크리스토퍼 월켄 (Christopher Walken)"
"45201,주연,클라크 게이블 (Clark Gable)"
"45202,주연,클린트 이스트우드 (Clint Eastwood)"
"45203,주연,칼 말든 (Karl Malden)"
"45204,주연,캐서린 헵번 (Katharine Hepburn)"
"45205,주연,케빈 클라인 (Kevin Kline)"
"45206,주연,크리스 크리스토퍼슨 (Kris Kristofferson)"
"45207,주연,크리스토퍼 밋첨 (Christopher Mitchum)"
"45208,주연,캐시 베이츠 (Kathy Bates)"
"45209,주연,캐서린 로스 (Katharine Ross)"
"45210,주연,크레이그 T. 넬슨 (Craig T. Nelson)"
"45211,주연,키티 윈 (Kitty Winn)"
"45212,주연,크리스 서랜던 (Chris Sarandon)"
"45213,주연,크리스토퍼 로이드 (Christopher Lloyd)"
"45214,주연,키스 캐러딘 (Keith Carradine)"
"45215,주연,케네스 마스 (Kenneth Mars)"
"45216,주연,캐롤 베이커 (Carroll Baker)"
"45217,주연,클리프 로버트슨 (Cliff Robertson)"
"45218,주연,크리스토퍼 존스 (Christopher Jones)"
"45219,주연,캐리 스노그래스 (Carrie Snodgrass)"
"45220,주연,클리프 고먼 (Cliff Gorman)"
"45221,주연,클라라 바우 (Clara Bow)"
"45222,주연,칼 하드먼 (Karl Hardman)"
"45223,주연,카렌 블랙 (Karen Black)"
"45224,주연,켄 케시 (Ken Kesey)"
"45225,주연,클리프톤 웹 (Clifton Webb)"
"45226,주연,캐서린 헬몬드 (Katherine Helmond)"
"45227,주연,카렌 발렌틴 (Karen Valentine)"
"45228,주연,킴 헌터 (Kim Hunter)"
"45229,주연,캐롤 버넷 (Carol Burnett)"
"45230,주연,코넬 와일드 (Cornel Wilde)"
"45231,주연,케이 프란시스 (Kay Francis)"
"45232,주연,캐슬린 눈 (Kathleen Noone)"
"45233,주연,코린느 그리피스 (Corinne Griffith)"
"45234,주연,캐리 피셔 (Carrie Frances Fisher)"
"45235,주연,크리스토퍼 리브 (Christopher Reeve)"
"45236,주연,클랜시 브라운 (Clancy Brown)"
"45237,주연,케이트 캡쇼 (Kate Capshaw)"
"45238,주연,캐서린 터너 (Kathleen Turner)"
"45239,주연,켈리 맥길리스 (Kelly McGillis)"
"45240,주연,케빈 베이컨 (Kevin Bacon)"
"45241,주연,케빈 코스트너 (Kevin Costner)"
"45242,주연,케빈 스페이시 (Kevin Spacey)"
"45243,주연,킴 베이싱어 (Kim Basinger)"
"45244,주연,커스티 앨리 (Kirstie Alley)"
"45245,주연,커트 러셀 (Kurt Russell)"
"45246,주연,카일 맥라클란 (Kyle MacLachlan)"
"45247,주연,카렌 알렌 (Karen Allen)"
"45248,주연,크리스틴 라티 (Christine Lahti)"
"45249,주연,캐서린 키너 (Catherine Keener)"
"45250,주연,크리스 쿠퍼 (Chris Cooper)"
"45251,주연,켄 왈 (Ken Wahl)"
"45252,주연,케시 베이커 (Kathy Baker)"
"45253,주연,케빈 피터 홀 (Kevin Peter Hall)"
"45254,주연,케빈 소보 (Kevin Sorbo)"
"45255,주연,케빈 닐론 (Kevin Nealon)"
"45256,주연,코빈 번슨 (Corbin Bernsen)"
"45257,주연,클레이턴 로너 (Clayton Rohner)"
"45258,주연,크레그 워슨 (Craig Wasson)"
"45259,주연,클로이 웹 (Chloe Webb)"
"45260,주연,켄 마샬 (Ken Marshall)"
"45261,주연,케이트 멀그루 (Kate Mulgrew)"
"45262,주연,캠 클락 (Cam Clarke)"
"45263,주연,크리시 하인드 (Chrissie Hynde)"
"45264,주연,캠벨 스코트 (Campbell Scott)"
"45265,주연,캐스퍼 반 디엔 (Casper Van Dien)"
"45266,주연,크리스찬 슬레이터 (Christian Slater)"
"45267,주연,크레이그 비에코 (Craig Bierko)"
"45268,주연,쿠바 구딩 쥬니어 (Cuba Gooding Jr.)"
"45269,주연,켈리 프레스톤 (Kelly Preston)"
"45270,주연,크리스티 스완슨 (Kristy Swanson)"
"45271,주연,코트니 러브 (Courtney Love)"
"45272,주연,크리스 록 (Chris Rock)"
"45273,주연,코트니 B. 반스 (Courtney B. Vance)"
"45274,주연,크레이그 셰퍼 (Craig Sheffer)"
"45275,주연,케이시 시마즈코 (Casey Siemaszko)"
"45276,주연,크리스틴 데이비스 (Kristin Davis)"
"45277,주연,커트니 콕스 (Courteney Cox)"
"45278,주연,카일 챈들러 (Kyle Chandler)"
"45279,주연,크리스 팔리 (Chris Farley)"
"45280,주연,크리스토퍼 앳킨스 (Christopher Atkins)"
"45281,주연,카린 파슨스 (Karyn Parsons)"
"45282,주연,케빈 딜런 (Kevin Dillon)"
"45283,주연,케빈 앤더슨 (Kevin Anderson)"
"45284,주연,킴 마이어스 (Kim Myers)"
"45285,주연,크리스티 맥니콜 (Kristy McNichol)"
"45286,주연,캐슬린 킨몬트 (Kathleen Kinmont)"
"45287,주연,캐스린 에브 (Kathryn Erbe)"
"45288,주연,캠린 만하임 (Camryn Manheim)"
"45289,주연,크리스틴 엘리스 (Christine Elise)"
"45290,주연,케빈 클래쉬 (Kevin Clash)"
"45291,주연,카리 키건 (Kari Keegan)"
"45292,주연,크리 섬머 (Cree Summer)"
"45293,주연,캐서린 켈리 랭 (Katherine Kelly Lang)"
"45294,주연,카메론 디아즈 (Cameron Diaz)"
"45295,주연,크리스 오도넬 (Chris O'Donnell)"
"45296,주연,클레어 데인즈 (Claire Danes)"
"45297,주연,클로에 세비니 (Chloe Sevigny)"
"45298,주연,크리스 터커 (Chris Tucker)"
"45299,주연,케이트 허드슨 (Kate Hudson)"
"45300,주연,케이티 홈즈 (Katie Holmes)"
"45301,주연,칼라 구기노 (Carla Gugino)"
"45302,주연,커 스미스 (Kerr Smith)"
"45303,주연,크리스 클라인 (Chris Klein)"
"45304,주연,케리 러셀 (Keri Russell)"
"45305,주연,키스 쿠건 (Keith Coogan)"
"45306,주연,카리스마 카펜터 (Charisma Carpenter)"
"45307,주연,콜린 행크스 (Colin Hanks)"
"45308,주연,크리스타 알렌 (Krista Allen)"
"45309,주연,크리스틴 다틸로 (Kristin Dattilo)"
"45310,주연,켈 미첼 (Kel Mitchell)"
"45311,주연,케넌 톰슨 (Kenan Thompson)"
"45312,주연,캐리 헨 (Carrie Henn)"
"45313,주연,크리스토퍼 다니엘 반즈 (Christopher Daniel Barnes)"
"45314,주연,클리프톤 콜린스 주니어 (Clifton Collins Jr.)"
"45315,주연,콜린 하스켈 (Colleen Haskell)"
"45316,주연,크리스티 해리스 (Christi Harris)"
"45317,주연,크리스 맥켄나 (Chris McKenna)"
"45318,주연,크리스토퍼 고햄 (Christopher Gorham)"
"45319,주연,크리스티나 리치 (Christina Ricci)"
"45320,주연,커스틴 던스트 (Kirsten Dunst)"
"45321,주연,케이트 보스워스 (Kate Bosworth)"
"45322,주연,카일러 리 (Chyler Leigh)"
"45323,주연,크리스티나 비달 (Christina Vidal)"
"45324,주연,켈리 롤랜드 (Kelly Rowland)"
"45325,주연,크리스 마퀘트 (Chris Marquette)"
"45326,주연,크리스티나 밀리안 (Christina Milian)"
"45327,주연,크리스티 칼슨 로마노 (Christy Carlson Romano)"
"45328,주연,커스틴 스톰즈 (Kirsten Storms)"
"45329,주연,코트니 지니즈 (Courtney Jines)"
"45330,주연,카마니 그리핀 (Khamani Griffin)"
"45331,주연,키 호이 콴 (Jonathan Ke Quan)"
"45332,주연,텐진 듀톱 차롱 (Tenzin Thuthob Tsarong)"
"45333,주연,토머스 브라운 (Thomas Brown)"
"45334,주연,티나 코트 (Tina Cote)"
"45335,주연,투안 춘하오 (Chun-hao Tuan)"
"45336,주연,테오 게버트 (Teo Gebert)"
"45337,주연,티나 그로브 (Tina Grobe)"
"45338,주연,톰 코놀리 (Tom Connolly)"
"45339,주연,타라 버트휘슬 (Tara Birtwhistle)"
"45340,주연,티모시 버크 (Timothy Burke)"
"45341,주연,터비아 겔버 (Tuvia Gelber)"
"45342,주연,토비 알레자르 (Toby Alejar)"
"45343,주연,터컨 소레이 (Turkan Soray)"
"45344,주연,티무 코스키넨 (Teemu Koskinen)"
"45345,주연,톰 알렉산더 (Tom Alexander)"
"45346,주연,타냐 파라올로구 (Tania Palaiologou)"
"45347,주연,타탸나 사모로바 (Tatyana Samojlova)"
"45348,주연,테리 노튼 (Terri Norton)"
"45349,주연,토미 뱅스 (Tommy Banks)"
"45350,주연,토니 마키스 (Tony Markes)"
"45351,주연,토머스 가너 (Thomas Garner)"
"45352,주연,티나 (Teena)"
"45353,주연,톰 그리피스 (Tom Griffith)"
"45354,주연,토미 본 (Tommy Bone)"
"45355,주연,테리 데이비스 (Terry Davis)"
"45356,주연,팀 루이스 (Tim Lewis)"
"45357,주연,팀 랜슨 (Tim Ranson)"
"45358,주연,토미 시테라 (Tommy Citera)"
"45359,주연,타이니 웰즈 (Tiny Wells)"
"45360,주연,토랄브 모스타드 (Toralv Maurstad)"
"45361,주연,테리 넌 (Terri Nunn)"
"45362,주연,토머스 무어 (Thomas Moore)"
"45363,주연,트레이시 레이 (Tracy Ray)"
"45364,주연,틸 로버츠 (Teal Roberts)"
"45365,주연,톰 가먼 (Tom Gaman)"
"45366,주연,톰 카핀 (Tom Chapin)"
"45367,주연,타마라 체르노바 (Tamara Chernova)"
"45368,주연,토머스 안토니 (Thomas Antoni)"
"45369,주연,테드 해리스 (Ted Harris)"
"45370,주연,트리샤 히치콕 (Trisha Hitchcock)"
"45371,주연,트로이 룹태쉬 (Troy Ruptash)"
"45372,주연,타미 쉐필드 (Tamie Sheffield)"
"45373,주연,타카도 신타로 (Shintaro Takado)"
"45374,주연,토비 휴즈 (Toby Hughes)"
"45375,주연,태현식"
"45376,주연,팀 리 (Tim Lee)"
"45377,주연,타니아 오하라 (Tania O'Hara)"
"45378,주연,토루 타나카 주니어 (Toru Tanaka Jr.)"
"45379,주연,토노 미치코 (Michiko Tono)"
"45380,주연,토야마 카스미 (Kasumi Toyama)"
"45381,주연,토요다 마이 (Mai Toyoda)"
"45382,주연,토미오카 케이노스케 (Keinosuke Tomioka)"
"45383,주연,타카노 켄지 (Kenji Takano)"
"45384,주연,톰 케이 (Tom Kay)"
"45385,주연,톰 모저 (Tom Mauser)"
"45386,주연,타츠미 츠토무 (Tsutomu Tatsumi)"
"45387,주연,토미 베그렌 (Thommy Berggren)"
"45388,주연,트위스트 김"
"45389,주연,토니 제이 (Tony Jay)"
"45390,주연,타니 이쿠코 (Ikuko Tani)"
"45391,주연,토마스 본 브롬슨 (Tomas Von Bromssen)"
"45392,주연,토니 배질 (Toni Basil)"
"45393,주연,톰 머레이 (Tom Murray)"
"45394,주연,타카미네 히데코 (Hideko Takamine)"
"45395,주연,토니 무선트 (Tony Musante)"
"45396,주연,톰 오메니 (Tom Ormeny)"
"45397,주연,트리거 (Trigger)"
"45398,주연,토니 안홀트 (Tony Anholt)"
"45399,주연,테리 D. 시고 (Terry D. Seago)"
"45400,주연,트리스탄 로저스 (Tristan Rogers)"
"45401,주연,트리쉬 밴 데비어 (Trish Van Devere)"
"45402,주연,테일러 미드 (Taylor Mead)"
"45403,주연,타카다 미와 (Miwa Takada)"
"45404,주연,타카기 히토시 (Hitoshi Takagi)"
"45405,주연,토니 펙 (Tony Peck)"
"45406,주연,토비아스 모레티 (Tobias Moretti)"
"45407,주연,토다 케이코 (Keiko Toda)"
"45408,주연,토머스 F. 윌슨 (Thomas F. Wilson)"
"45409,주연,테렌스 카슨 (Terrence 'T.C.' Carson)"
"45410,주연,테스 하퍼 (Tess Harper)"
"45411,주연,트레이시 하이드 (Tracy Hyde)"
"45412,주연,티에리 포티누 (Thierry Fortineau)"
"45413,주연,톰 벌린슨 (Tom Burlinson)"
"45414,주연,탈리아 발삼 (Talia Balsam)"
"45415,주연,타나카 히데유키 (Hideyuki Tanaka)"
"45416,주연,티모시 패트릭 머피 (Timothy Patrick Murphy)"
"45417,주연,테드 프라이어 (Ted Prior)"
"45418,주연,토드 바링 (Todd Waring)"
"45419,주연,토미 켄터 (Tommy Kenter)"
"45420,주연,타나카 마유미 (Mayumi Tanaka)"
"45421,주연,트레스 맥닐 (Tress MacNeille)"
"45422,주연,토모카와 카즈키 (Kazuki Tomokawa)"
"45423,주연,타라 피츠제랄드 (Tara Fitzgerald)"
"45424,주연,토마스 이안 그리피스 (Thomas Ian Griffith)"
"45425,주연,트란 누 엔 케 (Tran Nu Yen-Khe)"
"45426,주연,팀 메도우즈 (Tim Meadows)"
"45427,주연,토미 데이비슨 (Tommy Davidson)"
"45428,주연,테리 코플리 (Teri Copley)"
"45429,주연,트렌트 버쉬 (Trent Bushey)"
"45430,주연,타미 로렌 (Tammy Lauren)"
"45431,주연,토드 알렌 (Todd Allen)"
"45432,주연,타케우치 리키 (Riki Takeuchi)"
"45433,주연,토니 앤셀모 (Tony Anselmo)"
"45434,주연,톰 케인 (Tom Kane)"
"45435,주연,토마스 레마르퀴스 (Tomas Lemarquis)"
"45436,주연,타미 에린 (Tami Erin)"
"45437,주연,토니 자 (Tony Jaa)"
"45438,주연,타카라이 마사아키 (Masaaki Takarai)"
"45439,주연,타카기 리나 (Rina Takagi)"
"45440,주연,테라지마 시노부 (Shinobu Terajima)"
"45441,주연,트레버 모간 (Trevor Morgan)"
"45442,주연,타라 모리스 (Tara Morice)"
"45443,주연,토니 콜렛 (Toni Collette)"
"45444,주연,타스마 월톤 (Tasma Walton)"
"45445,주연,톰 그린 (Tom Green)"
"45446,주연,티론 레잇소 (Tyron Leitso)"
"45447,주연,타라 스트롱 (Tara Strong)"
